INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,DISTRICT,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,STREET
I182070609,3831,Motor Vehicle Accident Response,A1,2/9/2018 3:00,2018,9,Sunday,HULL ST
I182070608,616,Larceny,,2/9/2018 17:15,2018,9,Sunday,
I182070608,1402,Vandalism,,2/9/2018 17:15,2018,9,Sunday,
I182070607,619,Larceny,E18,24-08-2018 00:00,2018,8,Friday,WALTER ST
I182070606,1402,Vandalism,C11,2/9/2018 16:58,2018,9,Sunday,WASHINGTON ST
I182070605,3410,Towed,D14,2/9/2018 17:20,2018,9,Sunday,COMMONWEALTH AVE
I182070603,802,Simple Assault,C11,2/9/2018 17:30,2018,9,Sunday,DORCHESTER AVE
I182070602,616,Larceny,A1,2/9/2018 16:31,2018,9,Sunday,WASHINGTON ST
I182070601,3114,Investigate Property,E18,2/9/2018 17:28,2018,9,Sunday,DANA AVE
I182070600,3114,Investigate Property,B2,2/9/2018 16:45,2018,9,Sunday,BLUE HILL AVE
I182070599,3114,Investigate Property,E13,2/9/2018 16:42,2018,9,Sunday,CENTRE ST
I182070598,311,Robbery,A15,2/9/2018 17:15,2018,9,Sunday,RUTHERFORD AVE
I182070597,3006,Medical Assistance,B2,2/9/2018 17:30,2018,9,Sunday,WASHINGTON ST
I182070596,619,Larceny,C6,2/9/2018 17:29,2018,9,Sunday,F ST
I182070595,2647,Other,B3,2/9/2018 17:08,2018,9,Sunday,STRATTON ST
I182070595,3301,Verbal Disputes,B3,2/9/2018 17:08,2018,9,Sunday,STRATTON ST
I182070594,3006,Medical Assistance,C11,2/9/2018 5:30,2018,9,Sunday,LESLIE ST
I182070593,1402,Vandalism,E13,1/9/2018 14:30,2018,9,Saturday,COLUMBUS AVE
I182070592,1402,Vandalism,B3,2/9/2018 17:12,2018,9,Sunday,HARVARD ST
I182070590,301,Robbery,,2/9/2018 2:00,2018,9,Sunday,
I182070589,3115,Investigate Person,C11,2/9/2018 16:11,2018,9,Sunday,TOPLIFF ST
I182070588,3114,Investigate Property,D4,1/9/2018 14:00,2018,9,Saturday,SYMPHONY RD
I182070587,3831,Motor Vehicle Accident Response,A15,2/9/2018 11:42,2018,9,Sunday,FIRST AVE
I182070586,3006,Medical Assistance,E18,2/9/2018 16:11,2018,9,Sunday,RIVER ST
I182070585,3831,Motor Vehicle Accident Response,B2,2/9/2018 16:43,2018,9,Sunday,ELM HILL AVE
I182070584,3201,Property Lost,B2,2/9/2018 0:00,2018,9,Sunday,STANWOOD ST
I182070583,613,Larceny,D4,1/9/2018 14:35,2018,9,Saturday,BOYLSTON ST
I182070581,3115,Investigate Person,A1,2/9/2018 16:03,2018,9,Sunday,NEW SUDBURY ST
I182070580,617,Larceny,C11,25-08-2018 09:00,2018,8,Saturday,PURITAN AVE
I182070578,802,Simple Assault,,2/9/2018 15:23,2018,9,Sunday,
I182070578,413,Aggravated Assault,,2/9/2018 15:23,2018,9,Sunday,
I182070576,3301,Verbal Disputes,B3,2/9/2018 14:33,2018,9,Sunday,MATTAPAN ST
I182070575,3410,Towed,D14,2/9/2018 14:07,2018,9,Sunday,ROYAL ST
I182070572,3006,Medical Assistance,C11,2/9/2018 14:42,2018,9,Sunday,NEPONSET AVE
I182070571,520,Residential Burglary,B2,2/9/2018 14:39,2018,9,Sunday,HOMESTEAD ST
I182070570,3301,Verbal Disputes,C11,2/9/2018 14:50,2018,9,Sunday,GALLIVAN BLVD
I182070569,1001,Counterfeiting,C11,2/9/2018 14:39,2018,9,Sunday,DORCHESTER AVE
I182070568,2647,Other,E18,2/9/2018 15:13,2018,9,Sunday,HYDE PARK AVE
I182070567,2907,Violations,,2/9/2018 14:25,2018,9,Sunday,
I182070566,613,Larceny,D4,2/9/2018 14:40,2018,9,Sunday,HUNTINGTON AVE
I182070565,1830,Drug Violation,B3,2/9/2018 14:44,2018,9,Sunday,GILMER ST
I182070564,3803,Motor Vehicle Accident Response,D4,2/9/2018 14:11,2018,9,Sunday,HAVILAND ST
I182070563,706,Auto Theft,D4,1/9/2018 23:00,2018,9,Saturday,BEACON ST
I182070562,3410,Towed,C6,2/9/2018 13:42,2018,9,Sunday,W BROADWAY
I182070561,3006,Medical Assistance,B3,2/9/2018 13:38,2018,9,Sunday,TALBOT AVE
I182070560,3201,Property Lost,C11,1/9/2018 18:56,2018,9,Saturday,BOWDOIN ST
I182070559,3810,Motor Vehicle Accident Response,E13,2/9/2018 11:37,2018,9,Sunday,S HUNTINGTON AVE
I182070558,802,Simple Assault,B2,2/9/2018 13:32,2018,9,Sunday,GREENVILLE ST
I182070557,2647,Other,E13,2/9/2018 13:20,2018,9,Sunday,CENTRE ST
I182070556,2401,Disorderly Conduct,A1,2/9/2018 13:09,2018,9,Sunday,MCKINLEY SQ
I182070556,2405,Disorderly Conduct,A1,2/9/2018 13:09,2018,9,Sunday,MCKINLEY SQ
I182070555,3501,Missing Person Reported,C11,2/9/2018 12:30,2018,9,Sunday,DORCHESTER AVE
I182070554,2629,Harassment,D14,15-06-2018 00:00,2018,6,Friday,FIDELIS WAY
I182070553,613,Larceny,A1,2/9/2018 13:20,2018,9,Sunday,WINTER ST
I182070552,1402,Vandalism,B2,1/9/2018 23:00,2018,9,Saturday,SEAVER ST
I182070551,3501,Missing Person Reported,C11,2/9/2018 12:30,2018,9,Sunday,RIDGEWOOD ST
I182070550,3301,Verbal Disputes,C11,2/9/2018 12:41,2018,9,Sunday,GREENBRIER ST
I182070549,301,Robbery,B2,2/9/2018 7:00,2018,9,Sunday,WARREN ST
I182070549,413,Aggravated Assault,B2,2/9/2018 7:00,2018,9,Sunday,WARREN ST
I182070548,2403,Disorderly Conduct,C11,2/9/2018 12:04,2018,9,Sunday,BOWDOIN ST
I182070547,3301,Verbal Disputes,A7,2/9/2018 12:52,2018,9,Sunday,BENNINGTON ST
I182070546,413,Aggravated Assault,C11,2/9/2018 12:55,2018,9,Sunday,ADAMS ST
I182070545,3201,Property Lost,D4,29-08-2018 17:30,2018,8,Wednesday,MASSACHUSETTS AVE
I182070543,616,Larceny,C11,31-08-2018 23:00,2018,8,Friday,WELLES AVE
I182070542,3802,Motor Vehicle Accident Response,D14,2/9/2018 13:02,2018,9,Sunday,COMMONWEALTH AVE
I182070541,3831,Motor Vehicle Accident Response,B3,2/9/2018 12:29,2018,9,Sunday,GLENWAY ST
I182070540,2646,Liquor Violation,B2,2/9/2018 13:01,2018,9,Sunday,WASHINGTON ST
I182070539,3201,Property Lost,B3,2/9/2018 12:59,2018,9,Sunday,HARVARD ST
I182070538,3115,Investigate Person,E18,2/9/2018 11:40,2018,9,Sunday,BLAKE ST
I182070537,3201,Property Lost,E18,2/9/2018 12:56,2018,9,Sunday,WINBOROUGH ST
I182070536,1402,Vandalism,C6,30-07-2018 12:51,2018,7,Monday,W FIFTH ST
I182070534,3001,Medical Assistance,C11,2/9/2018 12:07,2018,9,Sunday,TEMPLETON WAY
I182070532,613,Larceny,E5,2/9/2018 11:58,2018,9,Sunday,VFW PKWY
I182070531,3831,Motor Vehicle Accident Response,D14,2/9/2018 11:00,2018,9,Sunday,WESTERN AVE
I182070530,3115,Investigate Person,C11,2/9/2018 12:13,2018,9,Sunday,PIERCE AVE
I182070529,3802,Motor Vehicle Accident Response,A15,2/9/2018 11:45,2018,9,Sunday,RUTHERFORD AVE
I182070528,3802,Motor Vehicle Accident Response,D4,2/9/2018 11:48,2018,9,Sunday,HARRISON AVE
I182070527,3301,Verbal Disputes,B2,2/9/2018 11:31,2018,9,Sunday,LAWRENCE AVE
I182070526,3821,Motor Vehicle Accident Response,C6,2/9/2018 12:01,2018,9,Sunday,E BROADWAY
I182070525,619,Larceny,C11,2/9/2018 11:45,2018,9,Sunday,TALBOT AVE
I182070524,3831,Motor Vehicle Accident Response,B2,2/9/2018 2:00,2018,9,Sunday,WILLIAMS ST
I182070522,3831,Motor Vehicle Accident Response,E5,2/9/2018 11:10,2018,9,Sunday,LAURIE AVE
I182070521,613,Larceny,E18,2/9/2018 10:39,2018,9,Sunday,TRUMAN PKWY
I182070520,613,Larceny,E18,2/9/2018 10:59,2018,9,Sunday,HYDE PARK AVE
I182070518,613,Larceny,D4,1/9/2018 20:40,2018,9,Saturday,BOYLSTON ST
I182070517,3811,Motor Vehicle Accident Response,,2/9/2018 11:22,2018,9,Sunday,
I182070516,2647,Other,A1,2/9/2018 11:19,2018,9,Sunday,CANAL ST
I182070515,3114,Investigate Property,A7,2/9/2018 11:00,2018,9,Sunday,PUTNAM ST
I182070514,3201,Property Lost,D14,1/9/2018 21:30,2018,9,Saturday,HARVARD AVE
I182070513,3831,Motor Vehicle Accident Response,B2,31-08-2018 22:00,2018,8,Friday,HUNTINGTON AVE
I182070512,3201,Property Lost,C11,2/9/2018 11:02,2018,9,Sunday,GALLIVAN BLVD
I182070511,3006,Medical Assistance,C11,2/9/2018 10:26,2018,9,Sunday,CORONA ST
I182070509,3410,Towed,C11,2/9/2018 9:00,2018,9,Sunday,ANNABEL ST
I182070508,1402,Vandalism,E18,2/9/2018 9:26,2018,9,Sunday,RIVER ST
I182070506,3115,Investigate Person,A1,1/9/2018 14:30,2018,9,Saturday,ATLANTIC AVE
I182070505,3831,Motor Vehicle Accident Response,C11,1/9/2018 9:00,2018,9,Saturday,CRESCENT AVE
I182070504,3115,Investigate Person,D14,2/9/2018 9:56,2018,9,Sunday,WASHINGTON ST
I182070503,3410,Towed,D4,2/9/2018 7:53,2018,9,Sunday,HAMMOND ST
I182070501,361,Robbery,B2,1/9/2018 19:00,2018,9,Saturday,
I182070500,3831,Motor Vehicle Accident Response,C11,2/9/2018 0:00,2018,9,Sunday,CHICKATAWBUT ST
I182070499,619,Larceny,C6,2/9/2018 9:17,2018,9,Sunday,ALLSTATE RD
I182070498,3410,Towed,A1,2/9/2018 7:33,2018,9,Sunday,HENCHMAN ST
I182070497,1402,Vandalism,C6,2/9/2018 4:10,2018,9,Sunday,E EIGHTH ST
I182070496,619,Larceny,B2,2/9/2018 0:00,2018,9,Sunday,SEAVER ST
I182070496,1402,Vandalism,B2,2/9/2018 0:00,2018,9,Sunday,SEAVER ST
I182070495,3301,Verbal Disputes,B3,2/9/2018 8:47,2018,9,Sunday,W SELDEN ST
I182070494,3006,Medical Assistance,C6,2/9/2018 8:22,2018,9,Sunday,DORCHESTER AVE
I182070492,3410,Towed,D14,2/9/2018 7:20,2018,9,Sunday,FARRINGTON AVE
I182070491,619,Larceny,C11,1/9/2018 18:00,2018,9,Saturday,TALBOT AVE
I182070489,616,Larceny,D4,2/9/2018 7:33,2018,9,Sunday,HUNTINGTON AVE
I182070488,3006,Medical Assistance,D14,2/9/2018 7:19,2018,9,Sunday,ORKNEY RD
I182070487,3001,Medical Assistance,D14,2/9/2018 7:01,2018,9,Sunday,BROCK ST
I182070486,3007,Medical Assistance,C11,2/9/2018 5:00,2018,9,Sunday,BLAKEVILLE ST
I182070485,1402,Vandalism,C11,2/9/2018 6:26,2018,9,Sunday,WASHINGTON ST
I182070484,1402,Vandalism,E5,2/9/2018 6:58,2018,9,Sunday,SOUTH ST
I182070483,3802,Motor Vehicle Accident Response,,2/9/2018 5:41,2018,9,Sunday,
I182070482,2660,Other,C6,2/9/2018 5:59,2018,9,Sunday,DR. MICHAEL GAVIN WAY
I182070479,413,Aggravated Assault,C6,2/9/2018 5:06,2018,9,Sunday,
I182070477,3115,Investigate Person,C11,2/9/2018 4:53,2018,9,Sunday,NORTON ST
I182070476,619,Larceny,D14,2/9/2018 3:56,2018,9,Sunday,CAMBRIDGE ST
I182070476,802,Simple Assault,D14,2/9/2018 3:56,2018,9,Sunday,CAMBRIDGE ST
I182070475,3830,Motor Vehicle Accident Response,,2/9/2018 3:53,2018,9,Sunday,
I182070474,3006,Medical Assistance,B2,2/9/2018 2:52,2018,9,Sunday,INTERVALE ST
I182070473,3114,Investigate Property,E13,2/9/2018 3:59,2018,9,Sunday,PARKER ST
I182070472,301,Robbery,A1,2/9/2018 3:27,2018,9,Sunday,COURT ST
I182070470,3802,Motor Vehicle Accident Response,,2/9/2018 3:26,2018,9,Sunday,
I182070468,3115,Investigate Person,B3,2/9/2018 3:04,2018,9,Sunday,MERLIN ST
I182070467,2647,Other,C6,1/9/2018 23:06,2018,9,Saturday,DORCHESTER AVE
I182070466,3301,Verbal Disputes,B3,2/9/2018 3:10,2018,9,Sunday,HARVARD ST
I182070464,3115,Investigate Person,C11,2/9/2018 2:23,2018,9,Sunday,PLEASANT ST
I182070463,3114,Investigate Property,D14,2/9/2018 3:01,2018,9,Sunday,SOUTH ST
I182070461,3803,Motor Vehicle Accident Response,B2,2/9/2018 0:46,2018,9,Sunday,DUDLEY ST
I182070459,3207,Property Found,D14,2/9/2018 2:22,2018,9,Sunday,BRIGHTON AVE
I182070458,801,Simple Assault,A7,2/9/2018 2:27,2018,9,Sunday,MARION ST
I182070457,802,Simple Assault,D4,2/9/2018 2:26,2018,9,Sunday,BOYLSTON ST
I182070456,3114,Investigate Property,,2/9/2018 2:21,2018,9,Sunday,
I182070455,3006,Medical Assistance,,2/9/2018 0:29,2018,9,Sunday,KELTON
I182070454,3002,Medical Assistance,A7,2/9/2018 2:05,2018,9,Sunday,MAVERICK ST
I182070453,801,Simple Assault,E5,2/9/2018 2:00,2018,9,Sunday,WASHINGTON ST
I182070453,1402,Vandalism,E5,2/9/2018 2:00,2018,9,Sunday,WASHINGTON ST
I182070452,3803,Motor Vehicle Accident Response,B3,2/9/2018 1:43,2018,9,Sunday,RIVER ST
I182070450,3201,Property Lost,A1,1/9/2018 22:30,2018,9,Saturday,CAUSEWAY ST
I182070448,3006,Medical Assistance,C6,2/9/2018 0:26,2018,9,Sunday,L ST
I182070447,3831,Motor Vehicle Accident Response,C11,2/9/2018 1:04,2018,9,Sunday,ADAMS ST
I182070446,614,Larceny From Motor Vehicle,B3,1/9/2018 18:00,2018,9,Saturday,BROOKVIEW ST
I182070445,3802,Motor Vehicle Accident Response,C11,2/9/2018 1:27,2018,9,Sunday,MELVILLE AVE
I182070444,3115,Investigate Person,D14,2/9/2018 1:04,2018,9,Sunday,BRIGHTON AVE
I182070441,1402,Vandalism,C6,2/9/2018 0:30,2018,9,Sunday,W FIFTH ST
I182070440,3006,Medical Assistance,,2/9/2018 1:01,2018,9,Sunday,
I182070438,1402,Vandalism,A1,2/9/2018 0:32,2018,9,Sunday,BOWDOIN ST
I182070438,423,Aggravated Assault,A1,2/9/2018 0:32,2018,9,Sunday,BOWDOIN ST
I182070437,3125,Warrant Arrests,E5,2/9/2018 0:28,2018,9,Sunday,RIDGECREST TER
I182070436,3115,Investigate Person,C11,2/9/2018 0:20,2018,9,Sunday,DUNBAR AVE
I182070435,1831,Drug Violation,D14,1/9/2018 23:39,2018,9,Saturday,WASHINGTON ST
I182070434,3114,Investigate Property,C11,2/9/2018 0:24,2018,9,Sunday,WALDECK ST
I182070433,3108,Fire Related Reports,,2/9/2018 0:13,2018,9,Sunday,WESTLAND
I182070432,1402,Vandalism,E13,1/9/2018 23:57,2018,9,Saturday,HYDE PARK AVE
I182070430,706,Auto Theft,,2/9/2018 0:17,2018,9,Sunday,
I182070429,3803,Motor Vehicle Accident Response,,1/9/2018 23:30,2018,9,Saturday,
I182070427,3119,Firearm Discovery,B3,1/9/2018 23:08,2018,9,Saturday,MANCHESTER ST
I182070426,3820,Motor Vehicle Accident Response,,1/9/2018 23:12,2018,9,Saturday,
I182070425,3115,Investigate Person,D14,1/9/2018 23:04,2018,9,Saturday,BRIGHTON AVE
I182070424,3301,Verbal Disputes,C11,1/9/2018 22:29,2018,9,Saturday,BURT ST
I182070421,3108,Fire Related Reports,D4,1/9/2018 22:02,2018,9,Saturday,COMMONWEALTH AVE
I182070419,3802,Motor Vehicle Accident Response,,1/9/2018 22:47,2018,9,Saturday,
I182070418,3115,Investigate Person,D4,1/9/2018 22:37,2018,9,Saturday,BOYLSTON ST
I182070417,1402,Vandalism,B2,1/9/2018 18:15,2018,9,Saturday,MARSHFIELD ST
I182070416,3115,Investigate Person,C11,1/9/2018 23:07,2018,9,Saturday,BAKERSFIELD ST
I182070415,802,Simple Assault,D14,1/9/2018 22:35,2018,9,Saturday,FIDELIS WAY
I182070414,613,Larceny,E18,1/9/2018 22:35,2018,9,Saturday,WOLCOTT SQ
I182070413,1402,Vandalism,D4,1/9/2018 21:41,2018,9,Saturday,CLEARWAY ST
I182070412,614,Larceny From Motor Vehicle,D4,26-08-2018 15:30,2018,8,Sunday,COLUMBUS AVE
I182070411,613,Larceny,D4,1/9/2018 21:48,2018,9,Saturday,NEWBURY ST
I182070410,3006,Medical Assistance,E13,1/9/2018 21:57,2018,9,Saturday,HORAN WAY
I182070406,619,Larceny,A1,1/9/2018 19:45,2018,9,Saturday,WASHINGTON ST
I182070405,724,Auto Theft,C11,1/9/2018 22:09,2018,9,Saturday,WASHINGTON ST
I182070404,3006,Medical Assistance,E5,1/9/2018 21:35,2018,9,Saturday,GLENDOWER RD
I182070402,614,Larceny From Motor Vehicle,C6,1/9/2018 21:11,2018,9,Saturday,E FOURTH ST
I182070400,3115,Investigate Person,E13,1/9/2018 20:47,2018,9,Saturday,ROBINWOOD AVE
I182070399,3831,Motor Vehicle Accident Response,C11,1/9/2018 21:07,2018,9,Saturday,ADAMS ST
I182070398,802,Simple Assault,B3,1/9/2018 19:40,2018,9,Saturday,BABSON ST
I182070397,2660,Other,E18,1/9/2018 17:03,2018,9,Saturday,ROBBART LN
I182070397,413,Aggravated Assault,E18,1/9/2018 17:03,2018,9,Saturday,ROBBART LN
I182070397,802,Simple Assault,E18,1/9/2018 17:03,2018,9,Saturday,ROBBART LN
I182070397,1402,Vandalism,E18,1/9/2018 17:03,2018,9,Saturday,ROBBART LN
I182070397,3170,Other,E18,1/9/2018 17:03,2018,9,Saturday,ROBBART LN
I182070396,3301,Verbal Disputes,A7,1/9/2018 21:12,2018,9,Saturday,BORDER ST
I182070395,3207,Property Found,A1,1/9/2018 6:30,2018,9,Saturday,BLACKSTONE ST
I182070393,3006,Medical Assistance,B3,1/9/2018 20:10,2018,9,Saturday,WILMINGTON AVE
I182070392,2629,Harassment,B2,1/9/2018 18:46,2018,9,Saturday,HAMLET ST
I182070392,3006,Medical Assistance,B2,1/9/2018 18:46,2018,9,Saturday,HAMLET ST
I182070391,3301,Verbal Disputes,C6,1/9/2018 20:36,2018,9,Saturday,E EIGHTH ST
I182070390,802,Simple Assault,C6,1/9/2018 20:25,2018,9,Saturday,E BROADWAY
I182070389,615,Larceny From Motor Vehicle,E18,1/9/2018 21:10,2018,9,Saturday,HYDE PARK AVE
I182070388,1849,Drug Violation,C6,1/9/2018 19:29,2018,9,Saturday,
I182070388,1874,Drug Violation,C6,1/9/2018 19:29,2018,9,Saturday,
I182070387,3006,Medical Assistance,B2,1/9/2018 20:20,2018,9,Saturday,WARREN ST
I182070386,2405,Disorderly Conduct,B3,1/9/2018 21:00,2018,9,Saturday,WALK HILL ST
I182070385,3831,Motor Vehicle Accident Response,E13,1/9/2018 19:25,2018,9,Saturday,W WALNUT PARK
I182070384,3112,Landlord/Tenant Disputes,E18,1/9/2018 20:01,2018,9,Saturday,WALTER ST
I182070383,3201,Property Lost,,1/9/2018 18:50,2018,9,Saturday,
I182070381,1842,Drug Violation,B2,1/9/2018 20:43,2018,9,Saturday,GERARD ST
I182070381,2610,Other,B2,1/9/2018 20:43,2018,9,Saturday,GERARD ST
I182070380,802,Simple Assault,A1,1/9/2018 20:40,2018,9,Saturday,TREMONT ST
I182070379,2610,Other,B2,1/9/2018 16:56,2018,9,Saturday,GERARD ST
I182070377,3301,Verbal Disputes,C6,1/9/2018 19:24,2018,9,Saturday,E EIGHTH ST
I182070376,3115,Investigate Person,A1,1/9/2018 20:08,2018,9,Saturday,NEW SUDBURY ST
I182070375,3501,Missing Person Reported,C11,1/9/2018 19:08,2018,9,Saturday,LARCHMONT ST
I182070375,3502,Missing Person Located,C11,1/9/2018 19:08,2018,9,Saturday,LARCHMONT ST
I182070374,3831,Motor Vehicle Accident Response,,1/9/2018 19:33,2018,9,Saturday,
I182070373,3112,Landlord/Tenant Disputes,B2,1/9/2018 14:49,2018,9,Saturday,MALCOLM X BLVD
I182070372,2647,Other,C11,1/9/2018 19:23,2018,9,Saturday,GENEVA AVE
I182070371,1102,Fraud,A1,1/9/2018 17:05,2018,9,Saturday,WASHINGTON ST
I182070370,617,Larceny,A1,1/9/2018 18:58,2018,9,Saturday,PRINCE ST
I182070368,3114,Investigate Property,C11,1/9/2018 19:15,2018,9,Saturday,ADAMS ST
I182070367,3007,Medical Assistance,E18,1/9/2018 19:08,2018,9,Saturday,ASHEVILLE RD
I182070366,613,Larceny,A1,1/9/2018 18:18,2018,9,Saturday,COMMERCIAL ST
I182070365,3115,Investigate Person,E13,31-08-2018 07:00,2018,8,Friday,BOYNTON ST
I182070364,2647,Other,C6,1/9/2018 18:41,2018,9,Saturday,MASSACHUSETTS AVE
I182070363,3301,Verbal Disputes,B2,1/9/2018 18:35,2018,9,Saturday,MISSION PARK DR
I182070362,3301,Verbal Disputes,B3,1/9/2018 18:46,2018,9,Saturday,TRINITY TER
I182070361,3114,Investigate Property,C11,1/9/2018 19:17,2018,9,Saturday,GIBSON ST
I182070360,619,Larceny,A1,1/9/2018 16:30,2018,9,Saturday,WASHINGTON ST
I182070359,3301,Verbal Disputes,B3,1/9/2018 18:32,2018,9,Saturday,RIVER ST
I182070358,735,Auto Theft Recovery,E18,1/9/2018 18:00,2018,9,Saturday,HYDE PARK AVE
I182070357,2905,Violations,E5,1/9/2018 17:54,2018,9,Saturday,DURNELL AVE
I182070357,2900,Other,E5,1/9/2018 17:54,2018,9,Saturday,DURNELL AVE
I182070356,3115,Investigate Person,E13,1/9/2018 18:24,2018,9,Saturday,CENTRE ST
I182070355,3301,Verbal Disputes,D14,1/9/2018 18:14,2018,9,Saturday,JETTE CT
I182070354,1402,Vandalism,C11,29-08-2018 22:00,2018,8,Wednesday,BOWDOIN AVE
I182070353,612,Larceny,A1,1/9/2018 14:20,2018,9,Saturday,BOYLSTON ST
I182070352,3410,Towed,D4,1/9/2018 16:03,2018,9,Saturday,NEWBURY ST
I182070350,3115,Investigate Person,C6,1/9/2018 17:20,2018,9,Saturday,DORCHESTER ST
I182070349,560,Other Burglary,E18,27-08-2018 19:20,2018,8,Monday,FAIRMOUNT AVE
I182070348,3115,Investigate Person,D14,1/9/2018 17:55,2018,9,Saturday,COMMONWEALTH AVE
I182070347,3831,Motor Vehicle Accident Response,C11,1/9/2018 16:42,2018,9,Saturday,GLEN ST
I182070346,619,Larceny,B2,31-08-2018 19:00,2018,8,Friday,BURNEY ST
I182070344,3006,Medical Assistance,E5,1/9/2018 17:34,2018,9,Saturday,FAWNDALE RD
I182070343,2647,Other,B3,29-08-2018 11:50,2018,8,Wednesday,SOUTHMERE RD
I182070342,381,Robbery,E18,1/9/2018 17:05,2018,9,Saturday,CUMMINS HWY
I182070342,2647,Other,E18,1/9/2018 17:05,2018,9,Saturday,CUMMINS HWY
I182070341,1849,Drug Violation,,1/9/2018 17:32,2018,9,Saturday,
I182070340,613,Larceny,B2,1/9/2018 16:23,2018,9,Saturday,BLUE HILL AVE
I182070339,3402,Service,D14,1/9/2018 17:52,2018,9,Saturday,ALLSTON ST
I182070338,735,Auto Theft Recovery,D14,1/9/2018 17:18,2018,9,Saturday,FANEUIL ST
I182070337,3115,Investigate Person,B2,1/9/2018 17:48,2018,9,Saturday,WASHINGTON ST
I182070335,1402,Vandalism,C6,1/9/2018 17:02,2018,9,Saturday,SLEEPER ST
I182070334,724,Auto Theft,B2,1/9/2018 16:24,2018,9,Saturday,BLUE HILL AVE
I182070333,3831,Motor Vehicle Accident Response,,1/9/2018 16:45,2018,9,Saturday,
I182070332,802,Simple Assault,B3,1/9/2018 17:05,2018,9,Saturday,SHANDON RD
I182070331,724,Auto Theft,C11,1/9/2018 16:15,2018,9,Saturday,CARSON ST
I182070330,3119,Firearm Discovery,E5,1/9/2018 15:00,2018,9,Saturday,HEATHCOTE ST
I182070329,3115,Investigate Person,C11,1/9/2018 17:13,2018,9,Saturday,HANCOCK ST
I182070328,3115,Investigate Person,E5,20-08-2018 12:00,2018,8,Monday,EDGEMERE RD
I182070327,1810,Drug Violation,E5,1/9/2018 16:21,2018,9,Saturday,WASHINGTON ST
I182070327,1843,Drug Violation,E5,1/9/2018 16:21,2018,9,Saturday,WASHINGTON ST
I182070327,1815,Drug Violation,E5,1/9/2018 16:21,2018,9,Saturday,WASHINGTON ST
I182070326,1402,Vandalism,E5,31-08-2018 16:30,2018,8,Friday,WALWORTH ST
I182070325,802,Simple Assault,B3,1/9/2018 16:41,2018,9,Saturday,THETFORD AVE
I182070325,2647,Other,B3,1/9/2018 16:41,2018,9,Saturday,THETFORD AVE
I182070324,614,Larceny From Motor Vehicle,C6,1/9/2018 15:59,2018,9,Saturday,MOHAWK ST
I182070323,613,Larceny,D4,1/9/2018 15:53,2018,9,Saturday,BOYLSTON ST
I182070322,3125,Warrant Arrests,B2,1/9/2018 16:04,2018,9,Saturday,WARREN ST
I182070321,3831,Motor Vehicle Accident Response,C6,1/9/2018 16:18,2018,9,Saturday,SWALLOW ST
I182070319,3125,Warrant Arrests,B2,1/9/2018 16:06,2018,9,Saturday,QUINCEFIELD ST
I182070318,3410,Towed,D4,1/9/2018 13:57,2018,9,Saturday,SAINT GERMAIN ST
I182070317,802,Simple Assault,B3,1/9/2018 14:43,2018,9,Saturday,GREENWOOD ST
I182070316,3410,Towed,,1/9/2018 15:00,2018,9,Saturday,
I182070315,3802,Motor Vehicle Accident Response,B2,31-08-2018 19:00,2018,8,Friday,ROXBURY ST
I182070314,3802,Motor Vehicle Accident Response,B2,1/9/2018 15:07,2018,9,Saturday,HUMBOLDT AVE
I182070313,3410,Towed,D14,1/9/2018 13:18,2018,9,Saturday,GORDON ST
I182070312,3115,Investigate Person,A7,1/9/2018 15:00,2018,9,Saturday,MAVERICK SQ
I182070311,3006,Medical Assistance,A1,1/9/2018 14:30,2018,9,Saturday,OXFORD ST
I182070310,3301,Verbal Disputes,B3,1/9/2018 13:50,2018,9,Saturday,BROWNING AVE
I182070309,361,Robbery,D4,1/9/2018 15:00,2018,9,Saturday,BERKELEY ST
I182070309,802,Simple Assault,D4,1/9/2018 15:00,2018,9,Saturday,BERKELEY ST
I182070308,3810,Motor Vehicle Accident Response,,1/9/2018 14:32,2018,9,Saturday,
I182070307,2900,Other,E13,1/9/2018 15:01,2018,9,Saturday,WASHINGTON ST
I182070306,3301,Verbal Disputes,C11,1/9/2018 14:26,2018,9,Saturday,MELLEN ST
I182070305,3802,Motor Vehicle Accident Response,E13,1/9/2018 14:48,2018,9,Saturday,WASHINGTON ST
I182070305,2905,Violations,E13,1/9/2018 14:48,2018,9,Saturday,WASHINGTON ST
I182070304,1107,Fraud,D4,1/11/2017 0:00,2017,11,Wednesday,E BROOKLINE ST
I182070302,423,Aggravated Assault,B2,1/9/2018 14:26,2018,9,Saturday,QUINCEFIELD ST
I182070301,1402,Vandalism,B2,31-08-2018 20:15,2018,8,Friday,MARCELLA ST
I182070300,3831,Motor Vehicle Accident Response,C11,1/9/2018 10:00,2018,9,Saturday,WASHINGTON ST
I182070298,3301,Verbal Disputes,C11,1/9/2018 14:11,2018,9,Saturday,OLNEY ST
I182070297,3207,Property Found,A1,1/9/2018 13:25,2018,9,Saturday,SALEM ST
I182070296,3207,Property Found,C11,1/9/2018 12:44,2018,9,Saturday,QUINCY ST
I182070294,3201,Property Lost,E18,31-08-2018 16:30,2018,8,Friday,HYDE PARK AVE
I182070292,3114,Investigate Property,E5,1/9/2018 13:55,2018,9,Saturday,POTOMAC ST
